filename	sentence	grader	scores	scores_tones	scores_inserts	speaker	l1	other_languages	semesters_study	pre_uni_years	gender	age	residency	birthplace
400-16-001.wav	Sifuna amanzi.	101	1111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
400-16-001.wav	Sifuna amanzi.	104	1111111111111	"[""4"", ""5"", ""6""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
400-16-002.wav	Sifuna amanzi.	101	1111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
400-16-003.wav	Sifuna amanzi.	101	1111111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
400-16-003.wav	Sifuna amanzi.	102	1111111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
400-16-004.wav	Sifuna amanzi.	101	1111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
400-16-004.wav	Sifuna amanzi.	104	1111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
400-16-005.wav	Sifuna amanzi.	101	1111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
400-16-005.wav	Sifuna amanzi.	104	1111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
400-16-006.wav	Sifuna amanzi.	101	1111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
400-16-006.wav	Sifuna amanzi.	104	1111111111111	"[""1"", ""2"", ""5""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
400-16-007.wav	Sifuna amanzi.	104	1111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
400-16-008.wav	Sifuna amanzi.	101	1111001111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
400-16-009.wav	Sifuna amanzi.	102	1111111111111	[]	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
400-16-010.wav	Sifuna amanzi.	104	1111111111111	"[""0"", ""1"", ""2"", ""4"", ""5"", ""6""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
400-16-011.wav	Sifuna amanzi.	102	1111111111111	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
400-16-012.wav	Sifuna amanzi.	104	1111111111111	"[""0"", ""1"", ""2"", ""4"", ""5"", ""6""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
401-16-001.wav	Ihhashi liyogijima.	104	1111111111111111	"[""7"", ""8""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
401-16-002.wav	Ihhashi liyogijima.	102	1111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
401-16-003.wav	Ihhashi liyogijima.	101	1011111111011111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
401-16-003.wav	Ihhashi liyogijima.	102	1111111111111111	"[""6"", ""7""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
401-16-003.wav	Ihhashi liyogijima.	104	1011111111111111	"[""6"", ""7"", ""8""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
401-16-004.wav	Ihhashi liyogijima.	101	1111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
401-16-004.wav	Ihhashi liyogijima.	104	1111111111111111	"[""5"", ""6"", ""7""]"	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
401-16-005.wav	Ihhashi liyogijima.	104	1111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
401-16-006.wav	Ihhashi liyogijima.	101	1111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
401-16-006.wav	Ihhashi liyogijima.	104	1111011111111111	[]	"[""6""]"	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
401-16-007.wav	Ihhashi liyogijima.	104	1111011111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
401-16-008.wav	Ihhashi liyogijima.	101	1011111111111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
401-16-008.wav	Ihhashi liyogijima.	102	1011111111111111	[]	"[""1""]"	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
401-16-008.wav	Ihhashi liyogijima.	104	1011111111011111	"[""6"", ""7"", ""8""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
401-16-009.wav	Ihhashi liyogijima.	102	1011111110001111	"[""1""]"	"[""1"", ""9""]"	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
401-16-009.wav	Ihhashi liyogijima.	104	1011111110011111	"[""1"", ""2"", ""6"", ""7"", ""8""]"	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
401-16-010.wav	Ihhashi liyogijima.	104	1011111111111111	"[""6"", ""7"", ""8""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
401-16-011.wav	Ihhashi liyogijima.	102	1110111111111111	"[""2""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
401-16-011.wav	Ihhashi liyogijima.	104	1010111111111111	"[""6"", ""7"", ""8""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
401-16-012.wav	Ihhashi liyogijima.	104	1000010100111111	"[""6"", ""7"", ""8""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
402-25-001.wav	Hambani nisebenze khona manje.	101	1111111111111111111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
402-25-001.wav	Hambani nisebenze khona manje.	102	1111111111111111111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
402-25-001.wav	Hambani nisebenze khona manje.	104	1111111111111111111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
402-25-002.wav	Hambani nisebenze khona manje.	102	1111111111111111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
402-25-003.wav	Hambani nisebenze khona manje.	101	1111111111001111111111111111	"[""0"", ""1""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
402-25-003.wav	Hambani nisebenze khona manje.	102	1111111110101111011111111111	[]	"[""16""]"	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
402-25-003.wav	Hambani nisebenze khona manje.	104	1111111100100111011111111111	"[""0"", ""1"", ""2"", ""6"", ""7"", ""12"", ""13""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
402-25-004.wav	Hambani nisebenze khona manje.	101	1111111111111111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
402-25-004.wav	Hambani nisebenze khona manje.	104	1111111111111111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
402-25-005.wav	Hambani nisebenze khona manje.	102	1111111111111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
402-25-005.wav	Hambani nisebenze khona manje.	104	1111111111111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
402-25-006.wav	Hambani nisebenze khona manje.	101	1111111111111111111111111111	"[""0""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
402-25-006.wav	Hambani nisebenze khona manje.	104	0111111111111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
402-25-007.wav	Hambani nisebenze khona manje.	104	0111111111111111111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
402-25-008.wav	Hambani nisebenze khona manje.	104	1111111111110111111111111111	"[""6"", ""7"", ""12"", ""13""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
402-25-009.wav	Hambani nisebenze khona manje.	104	0000000101110111011111111111	"[""4"", ""5"", ""6"", ""7"", ""9"", ""10"", ""12"", ""13""]"	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
402-25-010.wav	Hambani nisebenze khona manje.	104	1111111111111111111111111111	"[""0"", ""1"", ""2"", ""4"", ""5"", ""6"", ""7"", ""9"", ""10"", ""12"", ""13""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
402-25-011.wav	Hambani nisebenze khona manje.	104	1111111111110011011111111111	"[""0"", ""1"", ""2"", ""4"", ""5"", ""6"", ""7""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
402-25-012.wav	Hambani nisebenze khona manje.	102	1111111111111111111111111111	[]	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
403-15-001.wav	Liphi ikhaya?	101	1111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
403-15-001.wav	Liphi ikhaya?	102	1111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
403-15-001.wav	Liphi ikhaya?	104	1111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
403-15-002.wav	Liphi ikhaya?	102	1111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
403-15-003.wav	Liphi ikhaya?	104	1111111111	"[""0"", ""1"", ""3"", ""4"", ""5""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
403-15-004.wav	Liphi ikhaya?	101	1111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
403-15-004.wav	Liphi ikhaya?	104	1111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
403-15-005.wav	Liphi ikhaya?	101	1111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
403-15-005.wav	Liphi ikhaya?	102	1111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
403-15-005.wav	Liphi ikhaya?	104	1111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
403-15-006.wav	Liphi ikhaya?	101	1111111111	"[""0""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
403-15-006.wav	Liphi ikhaya?	102	1111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
403-15-007.wav	Liphi ikhaya?	104	1111111111	"[""0"", ""1""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
403-15-008.wav	Liphi ikhaya?	101	1111111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
403-15-009.wav	Liphi ikhaya?	104	1111111111	[]	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
403-15-010.wav	Liphi ikhaya?	104	1111111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
403-15-011.wav	Liphi ikhaya?	104	1111111111	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
403-15-012.wav	Liphi ikhaya?	104	1111111111	"[""3"", ""4"", ""5""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
404-6-001.wav	Ufunda kahle na?	101	11111110101111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
404-6-001.wav	Ufunda kahle na?	104	11111110101111	"[""0"", ""1"", ""2""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
404-6-002.wav	Ufunda kahle na?	102	11111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
404-6-003.wav	Ufunda kahle na?	104	11111110101111	"[""7""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
404-6-004.wav	Ufunda kahle na?	101	11111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
404-6-004.wav	Ufunda kahle na?	102	11111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
404-6-004.wav	Ufunda kahle na?	104	11111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
404-6-005.wav	Ufunda kahle na?	101	11111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
404-6-006.wav	Ufunda kahle na?	102	11111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
404-6-006.wav	Ufunda kahle na?	104	01111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
404-6-007.wav	Ufunda kahle na?	104	11111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
404-6-008.wav	Ufunda kahle na?	102	11111110111111	[]	"[""8""]"	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
404-6-008.wav	Ufunda kahle na?	104	11111110101111	"[""2"", ""4"", ""7""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
404-6-009.wav	Ufunda kahle na?	104	11111110111111	[]	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
404-6-010.wav	Ufunda kahle na?	104	11111110111111	"[""0"", ""1"", ""2"", ""7""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
404-6-011.wav	Ufunda kahle na?	102	11111111111111	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
404-6-012.wav	Ufunda kahle na?	104	11111110101111	"[""1"", ""2"", ""7""]"	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
405-1-001.wav	Niyakhuluma.	101	1111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
405-1-002.wav	Niyakhuluma.	102	1111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
405-1-003.wav	Niyakhuluma.	101	0111111111	"[""0""]"	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
405-1-003.wav	Niyakhuluma.	102	0111111111	[]	"[""0""]"	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
405-1-003.wav	Niyakhuluma.	104	0111111111	"[""2"", ""3"", ""4""]"	"[""0""]"	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
405-1-004.wav	Niyakhuluma.	104	1111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
405-1-005.wav	Niyakhuluma.	101	1111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
405-1-005.wav	Niyakhuluma.	104	1111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
405-1-006.wav	Niyakhuluma.	101	1111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
405-1-006.wav	Niyakhuluma.	104	1111111111	"[""0"", ""1"", ""2"", ""3"", ""4""]"	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
405-1-007.wav	Niyakhuluma.	104	1111111111	"[""3""]"	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
405-1-008.wav	Niyakhuluma.	104	1111111111	"[""0"", ""1"", ""2""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
405-1-009.wav	Niyakhuluma.	104	1111111111	[]	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
405-1-010.wav	Niyakhuluma.	102	1111111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
405-1-011.wav	Niyakhuluma.	104	1111111111	"[""2"", ""3"", ""4""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
405-1-012.wav	Niyakhuluma.	104	0011111111	[]	"[""0""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
406-22-001.wav	Izicathulo zikhona na?	102	1110101111111111111	"[""2"", ""3""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
406-22-001.wav	Izicathulo zikhona na?	104	1110111111111111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
406-22-002.wav	Izicathulo zikhona na?	102	1110101111111111111	"[""2"", ""3""]"	"[""4""]"	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
406-22-003.wav	Izicathulo zikhona na?	101	1111111111111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
406-22-003.wav	Izicathulo zikhona na?	104	1011111111011111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
406-22-004.wav	Izicathulo zikhona na?	101	1111111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
406-22-004.wav	Izicathulo zikhona na?	104	1111111111111111111	"[""0"", ""1""]"	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
406-22-005.wav	Izicathulo zikhona na?	102	1111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
406-22-005.wav	Izicathulo zikhona na?	104	1111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
406-22-006.wav	Izicathulo zikhona na?	104	1111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
406-22-007.wav	Izicathulo zikhona na?	102	1111111111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
406-22-008.wav	Izicathulo zikhona na?	101	1110111101111111111	[]	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
406-22-008.wav	Izicathulo zikhona na?	104	1111111101111111111	"[""2"", ""3"", ""4""]"	"[""3""]"	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
406-22-009.wav	Izicathulo zikhona na?	102	1110111111111111111	[]	"[""3"", ""4""]"	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
406-22-010.wav	Izicathulo zikhona na?	104	1111111111111111111	"[""1"", ""2"", ""3"", ""4""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
406-22-011.wav	Izicathulo zikhona na?	102	1111111111111111111	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
406-22-011.wav	Izicathulo zikhona na?	104	1111111111111111111	[]	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
406-22-012.wav	Izicathulo zikhona na?	104	1110101111111111111	"[""3"", ""4"", ""7"", ""8""]"	"[""12""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
407-19-001.wav	Bafana, nqumani imithi nezintango.	101	111111100111111111111111110111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
407-19-001.wav	Bafana, nqumani imithi nezintango.	102	111111110111111111111111111111	"[""4"", ""14""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
407-19-001.wav	Bafana, nqumani imithi nezintango.	104	111111110111111111111111111111	"[""5"", ""6"", ""8"", ""9"", ""10"", ""12"", ""13"", ""14"", ""15""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
407-19-002.wav	Bafana, nqumani imithi nezintango.	102	111111100111111111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
407-19-003.wav	Bafana, nqumani imithi nezintango.	101	111111100111111111111111110111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
407-19-004.wav	Bafana, nqumani imithi nezintango.	101	111111110111111111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
407-19-004.wav	Bafana, nqumani imithi nezintango.	104	111111110111111111111111111111	"[""1"", ""2""]"	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
407-19-005.wav	Bafana, nqumani imithi nezintango.	104	111111110111111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
407-19-006.wav	Bafana, nqumani imithi nezintango.	101	111111111111111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
407-19-007.wav	Bafana, nqumani imithi nezintango.	102	111111111111111111111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
407-19-008.wav	Bafana, nqumani imithi nezintango.	101	111111111011111111111111110111	[]	"[""7"", ""10""]"	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
407-19-008.wav	Bafana, nqumani imithi nezintango.	104	111111100011111111111101110111	"[""9"", ""15""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
407-19-009.wav	Bafana, nqumani imithi nezintango.	104	011111111010111111111001100111	"[""4"", ""5"", ""6"", ""14"", ""15""]"	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
407-19-010.wav	Bafana, nqumani imithi nezintango.	104	011111101011111111111111111111	"[""0"", ""1"", ""2"", ""4"", ""5"", ""6"", ""8"", ""9"", ""10"", ""12"", ""13"", ""14"", ""15""]"	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
407-19-011.wav	Bafana, nqumani imithi nezintango.	104	011111110111111111111111100110	"[""1"", ""2"", ""5"", ""6"", ""12"", ""13""]"	[]	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
407-19-012.wav	Bafana, nqumani imithi nezintango.	104	011111100011111111111001110111	"[""5"", ""6"", ""8"", ""9"", ""10"", ""14"", ""15""]"	"[""10""]"	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
408-21-001.wav	Sekusebusuku manje.	101	110111111101111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
408-21-001.wav	Sekusebusuku manje.	104	110111011101111111	"[""7"", ""8""]"	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
408-21-002.wav	Sekusebusuku manje.	102	111111111111111111	[]	[]	2	English	Afrikaans;isiZulu	3	5	F	19	Durban, South Africa	Pietermaritzburg, South Africa
408-21-003.wav	Sekusebusuku manje.	101	110110111101111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
408-21-003.wav	Sekusebusuku manje.	102	111111111111111111	[]	[]	3	English	Afrikaans;isiZulu	3	1	F	20	Durban, South Africa	Durban, South Africa
408-21-004.wav	Sekusebusuku manje.	102	111111111111111111	[]	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
408-21-004.wav	Sekusebusuku manje.	104	111111111111111111	"[""1""]"	[]	4	siswati	English; isizulu	1	0	F	18	Durban, South Africa	Mpumalanga, South Africa
408-21-005.wav	Sekusebusuku manje.	101	111111111111111111	[]	[]	5	siswati	English; isizulu	1	0	F	19	Durban, South Africa	Mpumalanga, South Africa
408-21-006.wav	Sekusebusuku manje.	104	111111111111111111	[]	[]	6	Xhosa	English	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
408-21-007.wav	Sekusebusuku manje.	102	111111111111111111	[]	[]	7	Xhosa	English;isiZulu	1	0	M	21	Durban, South Africa	Eastern Cape, South Africa
408-21-008.wav	Sekusebusuku manje.	101	110111111101111111	"[""2""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
408-21-008.wav	Sekusebusuku manje.	104	110111011111111111	"[""3"", ""4"", ""5"", ""7"", ""8""]"	[]	8	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
408-21-009.wav	Sekusebusuku manje.	104	110111011101111111	"[""3"", ""4"", ""5""]"	[]	9	English	Afrikaans;isiZulu	1	0	F	18	Durban, South Africa	Durban, South Africa
408-21-010.wav	Sekusebusuku manje.	102	111111111111111111	[]	[]	10	English	Afrikaans;isiZulu;siXhosa	1	0	M	19	Durban, South Africa	Riyadh, Saudi Arabia
408-21-011.wav	Sekusebusuku manje.	102	110111111011111111	"[""1""]"	"[""9""]"	11	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
408-21-012.wav	Sekusebusuku manje.	102	111100111111111111	[]	[]	12	English	Afrikaans;isiZulu	3	2	M	19	Durban, South Africa	Durban, South Africa
409-23-001.wav	Kulungile.	102	11111111	[]	[]	1	English	Afrikaans;isiZulu	3	0	F	19	Durban, South Africa	Durban, South Africa
